類別編號,搜尋關鍵字,城市,景點名稱,Google 星級,評論數,地址
F9,美食街,屏東縣,潮州張記肉圓,4.3,421,920屏東縣潮州鎮育英路35-1號
F9,美食街,屏東縣,牛肉亮,4.3,2991,920屏東縣潮州鎮光春路204號
F9,美食街,屏東縣,廚咖哩,3.9,89,920屏東縣潮州鎮信義路111號1樓
F9,觀光工廠,屏東縣,鮮饌道海洋食品文化館 | 墾丁 大鵬灣景點 | 鱈魚香絲觀光工廠,4.4,2911,927屏東縣林邊鄉成功路122號
F9,觀光工廠,屏東縣,芙玉寶香皂文創主題館,4.9,2377,926屏東縣南州鄉萬華路120號
F9,觀光工廠,屏東縣,可茵山枋寮旗艦店 COCOSUN-可可巧克力伴手禮 當地特產 熱門好評推薦 特色風味餐 團體合菜大型餐廳 遊覽車團體導覽 休息站 生巧克力 冰淇淋 可可豆粉 親子DIY打卡拍照景點 2026必去旅遊觀光工廠 食尚玩家推薦 PTT Dcard,4.0,4442,940屏東縣枋寮鄉中山路三段123號
F9,觀光工廠,屏東縣,南州糖廠廠區,3.9,4879,926屏東縣南州鄉永安路1號
F9,觀光工廠,屏東縣,萬寶祿酵素品牌文化館,4.8,141,90846屏東縣長治鄉神農路17號
F9,觀光工廠,屏東縣,海尼根啤酒廠（不開放觀光）,3.7,2436,912屏東縣內埔鄉北寧路448號
F9,觀光工廠,屏東縣,臺灣菸酒股份有限公司 屏東酒廠,4.0,428,912屏東縣內埔鄉建國路34號
F9,觀光工廠,屏東縣,喬本生醫股份有限公司 | 喬本故事館 | 牛樟芝培育 | 免費參觀 | 觀光景點(長治鄉),4.3,178,908屏東縣長治鄉 神農東路 9號
F9,觀光工廠,屏東縣,萬丹彩繪農村,3.9,143,913屏東縣萬丹鄉興化部路268號
F9,特色料理,屏東縣,走廊倉廚 Zaolong 屏東貳號倉,4.2,1942,900屏東縣屏東市自由路548號
F9,特色料理,屏東縣,喜珠現代融合料理,4.9,916,900屏東縣屏東市武成街67號
F9,特色料理,屏東縣,鮨十二居酒屋,4.6,506,90041屏東縣屏東市瑞民路26號
F9,特色料理,屏東縣,和堂丼屋 ワドウドンヤ - 屏東,4.8,2585,900屏東縣屏東市建豐路255號
F9,特色料理,屏東縣,我就知道原住民風味餐,4.4,732,945屏東縣牡丹鄉199甲縣道
F9,特色料理,屏東縣,芳葵Fragrance庭園餐廳,4.6,213,928屏東縣東港鎮興和路288號
F9,特色料理,屏東縣,THE KINFOLK 餐桌,4.9,333,920屏東縣潮州鎮中洲路147號
F9,特色料理,屏東縣,茵特拉根複合式庭園餐廳,4.3,238,920屏東縣潮州鎮彭城路115-2號
F9,特色料理,屏東縣,小食糖咖啡 SUGARbISTRO（棕櫚花蜜糖甜點咖啡專門店）勝利星村店,4.6,6534,900屏東縣屏東市康定街22號
F9,特色料理,屏東縣,nineteen-拾玖義 洋食館,4.5,235,920屏東縣潮州鎮中洲路171巷19號
F9,特色料理,屏東縣,灘頭客家常菜,4.8,124,920屏東縣潮州鎮四維路323-1號
F9,特色料理,屏東縣,屏東任家涼麵,4.2,556,900屏東縣屏東市勝利路183之2號
F9,特色料理,屏東縣,半畝園,4.0,2062,900屏東縣屏東市濟南街5號
F9,特色料理,屏東縣,老厝一九四九,4.7,663,900屏東縣屏東市中山路57號
F9,特色料理,屏東縣,康定拾八 WKitchen,3.9,611,90063屏東縣屏東市康定街18號
F9,特色料理,屏東縣,胖匠 守作料理/屏東美食 潮州美食 潮州美食推薦 潮州餐廳 潮州合菜 潮州伴手禮 潮州必吃,4.5,629,920屏東縣潮州鎮民權路2-1號
F9,特色料理,屏東縣,有肉食舖-炭火燒肉｜屏東人氣美食,4.7,846,900屏東縣屏東市民生路214號
F9,特色料理,屏東縣,西部牛仔泡沫餐坊/屏東推薦餐廳,4.0,585,900屏東縣屏東市中正路46號
F9,特色料理,屏東縣,安巒山莊,4.2,833,923屏東縣萬巒鄉永康路134-1號
F9,特色料理,屏東縣,潮蝦庄活蝦庭園餐廳,4.3,583,923屏東縣萬巒鄉三多路2之8號
F9,特色料理,屏東縣,永鑫海鮮餐廳,3.9,2100,927屏東縣林邊鄉中山路379號
F9,特色料理,屏東縣,金馬飯店 傅媽媽家常菜,4.4,609,941屏東縣枋山鄉光復74號
F9,特色料理,屏東縣,竹夢田圓,4.8,156,91144屏東縣竹田鄉豋龍巷9號
F9,特色料理,屏東縣,大鵬灣新新海鮮,4.5,4371,928屏東縣東港鎮嘉新路101-1號
F9,特色料理,屏東縣,屏東美食 牛園火鍋-信義店,4.6,2957,900屏東縣屏東市信義路183號
F9,特色料理,屏東縣,一號老厝,4.3,316,923屏東縣萬巒鄉復興路2巷36之3號
F9,特色料理,屏東縣,千和食堂,4.9,410,920屏東縣潮州鎮介壽路71號1樓
F9,特色料理,屏東縣,奈堤亞咖啡食尚館,4.6,2290,920屏東縣潮州鎮中洲路86號
F9,特色料理,屏東縣,小田本舖OdaHonpo,4.7,2494,926屏東縣南州鄉三民路92號
F9,特色料理,屏東縣,小翠越南美食阿嘉耕逃,4.1,3302,946屏東縣恆春鎮省北路77號
F9,特色料理,屏東縣,蓁伙烤倆吃#潮州火鍋#屏東美食#燒肉#一個人也適合 最後收客21:40分,4.7,8705,920屏東縣潮州鎮延平路39號
F9,特色料理,屏東縣,大廟口旗魚黑輪,4.1,1028,920屏東縣潮州鎮建基路187號
F9,特色料理,屏東縣,潮州宵夜,4.4,1104,920屏東縣潮州鎮延平路368號
F9,特色料理,屏東縣,川醉湘麻辣食堂 屏東潮州店（川霸子食品企業有限公司）,4.9,77,920屏東縣潮州鎮中山路88號
F9,特色料理,屏東縣,食香樓食香閣中式泰式料理/潮州年菜/潮州尾牙春酒/潮州美食/潮州必吃/年菜外帶/潮州推薦/林後四林美食/restaurants/潮州餐廳/屏東餐廳/年菜/母親節餐廳/父親節餐廳/內埔餐廳/大鵬灣餐廳/東港美食/火車站美食/墾丁美食/年菜外帶,4.3,311,920屏東縣潮州鎮興隆路208號
F9,特色料理,屏東縣,阮兜ㄟ灶咖 螺獅粉 酸辣粉 桂林米粉,4.8,387,920屏東縣潮州鎮愛國路33號
F9,特色料理,屏東縣,潮州大家好家常菜·屏東美食·屏東熱炒·潮州美食·潮州熱炒·海鮮·燒烤·家常菜·屏東必吃餐廳·潮州必吃餐廳·每天供應百樣熱炒·歡迎大家來聚餐,4.3,358,920屏東縣潮州鎮光春路112號
F9,特色料理,屏東縣,東昇餐廳,4.1,2154,928屏東縣東港鎮光復路二段66號
F9,特色料理,屏東縣,諾薩餐酒館｜Nossabistro｜請停附近收費停車場步行來餐廳｜FB無法收訊息請到IG｜歡迎各式包場活動客制化餐點,4.8,800,946屏東縣恆春鎮墾丁路329號
F9,特色料理,屏東縣,李三粄條,4.8,39,920屏東縣潮州鎮朝昇路387-2號
F9,特色料理,屏東縣,光之味客家風味料理,4.1,703,923屏東縣萬巒鄉褒忠路192號
F9,特色料理,屏東縣,聞香閣宴會餐廳,4.3,863,920屏東縣潮州鎮四維路550號
F9,特色料理,屏東縣,阿興生魚片分店,4.3,2829,946屏東縣恆春鎮後壁湖路96巷8號946恆春漁會大樓1樓
F9,特色料理,屏東縣,巷子內海鮮熱炒｜墾丁美食｜生魚片｜必吃餐廳｜seafood|Kenting restaurant,4.6,3376,946屏東縣恆春鎮墾丁路海濱巷9-3號
F10,溫泉中心,屏東縣,旭海溫泉休閒中心（湯貳館）,4.9,54,945屏東縣牡丹鄉旭海路123號
F10,溫泉中心,屏東縣,四重溪清泉日式溫泉館,4.2,4141,944屏東縣車城鄉文化路5號號
F10,溫泉中心,屏東縣,四重溪洺泉溫泉旅館,4.3,1033,944屏東縣車城鄉溫泉路玉泉巷2號
F10,溫泉中心,屏東縣,旭海溫泉,4.1,1776,945屏東縣牡丹鄉
F10,溫泉中心,屏東縣,四重溪溫泉公園(免費溫泉泡腳池),4.4,392,944屏東縣車城鄉溫泉路57-26號
F10,溫泉中心,屏東縣,長鈺溫泉飯店,4.4,285,944012屏東縣車城鄉溫泉路玉泉巷27號
F10,溫泉中心,屏東縣,舍下立宇溫泉,3.8,506,944屏東縣車城鄉溫泉路玉泉巷4號
F10,溫泉中心,屏東縣,四重溪牡丹風情溫泉行館,3.6,1634,"號, No. 251-68溫泉路車城鄉屏東縣944"
F10,溫泉中心,屏東縣,川酈溫泉渡假休閒旅館,4.5,625,944屏東縣車城鄉文化路4-1號
F10,溫泉中心,屏東縣,N22北緯二十二度溫泉旅館,4.6,902,944屏東縣車城鄉文化路4-2號
F10,溫泉中心,屏東縣,清泉日式溫泉館停車場,4.4,160,屏東縣車城鄉
F10,溫泉中心,屏東縣,茴香戀戀溫泉會館,3.8,3121,945屏東縣牡丹鄉大梅路1之16號
F10,溫泉中心,屏東縣,四重溪公共溫泉浴室（改建中）,4.2,630,944屏東縣車城鄉文化路1號
F10,養生館,屏東縣,悅式舒緩按摩足體養生會館,5.0,280,900屏東縣屏東市建國路185之3號
F10,養生館,屏東縣,菘 足體養生館,4.9,694,900屏東縣屏東市民族路275-3號3樓
F10,養生館,屏東縣,沐月足體養生會館丨屏東網友推薦按摩丨好評按摩丨腳底按摩丨全身油壓丨指壓按摩丨修腳皮,5.0,1377,900屏東縣屏東市自由路399號
F10,養生館,屏東縣,旭陽足體養生館 【屏東 專業按摩推薦】全身SPA|經絡按摩|腳底按摩|刮痧|拔罐|排毒|指壓|油壓|精油|肩頸頭皮放鬆|全身按摩|推拿|修指甲|修腳皮|海鹽泡腳 人氣首選評價,4.9,409,900屏東縣屏東市復興路183號
F10,養生館,屏東縣,薇楓商務旅館附設足體按摩館(薇楓養生會館),5.0,68,900屏東縣屏東市桂林街38-2號地下室1樓
F10,養生館,屏東縣,飛馬足體養生館,4.9,371,900屏東縣屏東市華正路26號
F10,養生館,屏東縣,大內菁英養生會館,4.7,125,900屏東縣屏東市開封街2號
F10,養生館,屏東縣,君笙足體養生會館,4.9,737,90065屏東縣屏東市中山路250號
F10,養生館,屏東縣,好腳舍足體健康會館【屏東按摩推薦|身體按摩|腳底按摩|經絡推拿|全身SPA|肩頸放鬆|頭部放鬆】,4.6,1138,900屏東縣屏東市中正路842號
F10,養生館,屏東縣,足好鬆足體養生館,4.9,120,900屏東縣屏東市興豐路33號
F10,養生館,屏東縣,康悅足體養生館,4.8,41,900屏東縣屏東市武愛街222號
F10,養生館,屏東縣,足鑫隆足體養生館,4.9,209,912屏東縣內埔鄉南寧路145號
F10,養生館,屏東縣,薇晶養生館,3.9,40,900屏東縣屏東市中山路183號
F10,養生館,屏東縣,溫莎堡美容養生會館【屏東養生會館推薦】網友推薦按摩|全身經絡按摩|油壓按摩|按摩SPA推薦,4.2,140,900屏東縣屏東市自由路583之1號
F10,養生館,屏東縣,芝足腳底按摩會館,5.0,224,900屏東縣屏東市建國路101-2號
F10,養生館,屏東縣,維康推拿養生館,4.7,51,90074屏東縣屏東市勝利路64號
F10,養生館,屏東縣,一木一石 足體養生館-屏東按摩/腳底按摩/頭部按摩/肩頸按摩/臉部撥筋/全身指壓/全身油壓,4.8,380,900屏東縣屏東市大同北路112號
F10,養生館,屏東縣,品逸足體養生館 - 屏東 按摩推薦 全身按摩紓壓首選 全身油壓 人氣腳底按摩價格 油壓 指壓 網友好評足體 平價修腳皮 泡腳,4.9,140,900屏東縣屏東市自由路174號
F10,養生館,屏東縣,泰式推拿養生館,5.0,61,928屏東縣東港鎮延平路7之7號
F10,養生館,屏東縣,泡咖足體養生館,4.9,64,920屏東縣潮州鎮朝昇東路37號
F10,養生館,屏東縣,足健康養生館,4.8,37,920屏東縣潮州鎮朝昇路173號
F10,養生館,屏東縣,清淨足體按摩館,4.9,202,900屏東縣屏東市瑞光路二段206號
F10,養生館,屏東縣,加賀屋養生會館-東港店,4.5,243,"號 No, No. 63光復路二段東港鎮屏東縣928"
F10,養生館,屏東縣,庭軒泰式按摩推拿,4.9,64,900屏東縣屏東市信義路120號
F10,養生館,屏東縣,泰式按摩釆逸美妍,5.0,318,900屏東縣屏東市自由路西段240號
F10,養生館,屏東縣,舒達養生推拿個人工作室,4.9,44,912屏東縣內埔鄉勝利路416號
F10,養生館,屏東縣,勁晧足體養生行館,5.0,155,920屏東縣潮州鎮四維路129號
F10,養生館,屏東縣,知玥（足浴/全身經絡按摩/深層精油推拿）SPA館-東港店,5.0,470,928屏東縣東港鎮光復路一段12號
F10,養生館,屏東縣,旺腳足體養生館,4.9,69,920屏東縣潮州鎮延平路385號
F10,養生館,屏東縣,林老師養生館,4.7,127,928屏東縣東港鎮光復路一段299-1號
F10,養生館,屏東縣,泰越泰式按摩,4.9,410,900屏東縣屏東市復興路241之1號
F10,養生館,屏東縣,阿囉哈經絡按摩中心,4.9,88,900屏東縣屏東市重慶路61號
F10,養生館,屏東縣,炫養生館,4.8,91,920屏東縣潮州鎮中洲路171巷30號
F10,養生館,屏東縣,瑪吉沐舒spa,5.0,275,900屏東縣屏東市莊敬街一段94號
F10,養生館,屏東縣,竩苓工作室,5.0,278,900屏東縣屏東市第一商場38.39號
F10,SPA,屏東縣,蜜雅SPA館,4.9,34,900屏東縣屏東市廣東路1394號
F10,SPA,屏東縣,歐芭蕾 Au Palais美容spa,5.0,65,900屏東縣屏東市民享路159號
F10,SPA,屏東縣,VIVISPA屏東中山店-屏東放鬆按摩|舒壓按摩|全身按摩|體雕推薦|精油SPA|臉部保養,5.0,99,900屏東縣屏東市成都街27-1號
F10,SPA,屏東縣,佐登妮絲專業SPA_屏東民生店,4.9,86,90041屏東縣屏東市民生路231號
F10,SPA,屏東縣,屏東做臉IN SPA/屏東美容、屏東無痛清粉刺、凹洞、痘疤、斑點、出油、內包粉刺、色素沈澱、屏東spa按摩、屏東孕婦按摩、屏東腹部spa、屏東背部按摩、屏東頭部按摩、新娘保養、皮膚管理師職人培訓班、芳療按摩師職人培訓班,4.9,107,900屏東縣屏東市公園東路114號
F10,SPA,屏東縣,VIVISPA 屏東信義店,4.5,38,90072屏東縣屏東市信義路91號
F10,SPA,屏東縣,海邊可可按摩(需要預約⚠️） Cocoa de playa SPA (Reservation required⚠️),5.0,289,946屏東縣恆春鎮光明路73號
F10,SPA,屏東縣,屏東按摩｜屏東指壓｜屏東油壓｜屏東腳底按摩｜屏東美胸按摩｜晶華美體SPA（限女性）,5.0,83,900屏東縣屏東市廣東路1332號
F10,SPA,屏東縣,深耕水妍舒活館屏東按摩精油舒壓/經絡艾草溫罐/美容護膚無痛清粉刺/身體臉部牛角撥筋排酸桃花罐,5.0,205,900屏東縣屏東市廣東路724巷5號
F10,SPA,屏東縣,沐漾SPA-（預約制）,4.9,100,912屏東縣內埔鄉德美路260號
F10,SPA,屏東縣,采衣SPA越式養生洗髮,5.0,299,"No. 327號, 中正路二段東港鎮屏東縣928"
F10,SPA,屏東縣,佐登妮絲專業SPA_屏東建國店,4.9,69,90081屏東縣屏東市中山路186號
F10,SPA,屏東縣,BQ美麗智慧SPA館(屏東加盟店),4.4,72,900屏東縣屏東市成功路110-1號
F10,SPA,屏東縣,連汝陶板浴 Lenru spa—陶板浴 流汗排毒消水腫 異國風,5.0,113,920屏東縣潮州鎮信義路20號
F10,SPA,屏東縣,白水木spa,4.1,48,"號, No. 296勝利路, 屏東市屏東縣900"
F10,SPA,屏東縣,Sea & Spa 墾丁精油按摩（預約制｜可到府）reservation only,5.0,409,946屏東縣恆春鎮環城北路130號
F10,SPA,屏東縣,紜朵美容美體Spa概念館,5.0,76,912屏東縣內埔鄉永光路59號
F10,SPA,屏東縣,竹之沐足湯屋,4.5,60,900屏東縣屏東市廣東路737-1號
F10,SPA,屏東縣,匠人 運動按摩工作室【屏東/運動按摩/筋膜放鬆】,5.0,324,900屏東縣屏東市德豐街146號
F10,SPA,屏東縣,未來式頭療中心｜獨家針對頭肩頸面部深層按摩 『頭療創始店』|SPA按摩【當天皆可預約】可來電詢問或私訊官方賴詢問🙋,5.0,131,900屏東縣屏東市自由路323號
F10,SPA,屏東縣,芙蘿拉專業美容美體,5.0,43,900屏東縣屏東市瑞光路三段28號
F10,美容中心,屏東縣,蒂波拉美容美學中心,5.0,93,900屏東縣屏東市瑞光路三段221號
F10,美容中心,屏東縣,亦希美容培訓中心,4.9,41,900屏東縣屏東市中正路183-6號
F10,美容中心,屏東縣,愛自己美學《屏東做臉推薦/肌膚管理/清粉刺/內包粉刺問題肌膚處理屏東霧眉推薦/半永久眉眼唇/男士霧眉飄眉/機器線條眉/唇色矯正/屏東霧唇/無創除色/屏東修眉毛/屏東美睫推薦/接睫毛/屏東日式翹睫推薦/屏東牙齒淨白/屏東采耳/紓壓掏耳/耳燭spa》,5.0,484,900屏東縣屏東市建國路123號2樓之1
F10,美容中心,屏東縣,B&D SKINCARE｜屏東推薦美容｜屏東潮州做臉｜預約制｜八合一雞尾酒專利技術｜頂級預防衰老｜精細化專業領域｜膚質調理領導品牌｜中華國際皮膚管理專家協會南區培訓中心｜創業技術教學,5.0,47,920004屏東縣潮州鎮和平路16號3樓
F10,美容中心,屏東縣,佳麗醫美診所｜屏東醫美｜雷射光療｜輪廓微整｜抗老拉提｜頭皮育髮｜海神除毛｜蝴蝶私密｜線塑鼻型｜臉線提拉｜保健營養｜睡眠障礙｜電波｜音波｜猛健樂｜魔泌｜逆時針｜海菲秀｜,5.0,232,900屏東縣屏東市華正路16號
F10,美容中心,屏東縣,愛做臉-屏東店,5.0,921,900屏東縣屏東市公園東路163號2樓
F10,美容中心,屏東縣,覓謐美學,5.0,510,900屏東縣屏東市武順街7號
F10,美容中心,屏東縣,斯朵利美妍SPA(屏東仁愛店),4.9,49,900屏東縣屏東市仁愛路61之3號美容部2樓
F10,美容中心,屏東縣,屏東ES韓式無痛清粉刺｜男生除毛｜巧美專業皮膚管理工作室,5.0,165,900屏東縣屏東市延平一路253號
F10,美容中心,屏東縣,ZU整體美容｜屏東客製化霧眉 ｜屏東接睫毛｜ 屏東霧眉推薦 ｜屏東熱蠟美肌除毛｜ 屏東臉部保養推薦｜ 屏東粉刺調理｜ 屏東SMP紋髮,5.0,42,900屏東縣屏東市台糖二街22巷21號
F10,美容中心,屏東縣,Fourmi Queen-屏東店,4.9,356,90046屏東縣屏東市福建路97號
F10,美容中心,屏東縣,斯朵利美妍SPA(屏東潮州二店),4.9,79,920屏東縣潮州鎮新生路109號樓上美髮部3樓
F10,美容中心,屏東縣,初之美美學-皮膚管理輕醫美、芳療SPA按摩、光療美甲、韓式開運霧眉、日式淨毛推薦,5.0,53,912屏東縣內埔鄉廣濟路36號2樓
F10,美容中心,屏東縣,黛葳紋繡學院｜屏東潮州｜霧眉/線條眉/美瞳眼線/紋唇/藻針/駐顏粉底/教學/推薦首選,5.0,432,920屏東縣潮州鎮太平路22號
F10,美容中心,屏東縣,媚登峯健康體重控制纖體中心 屏東店,4.9,102,900屏東縣屏東市杭州街30號
F10,美容中心,屏東縣,斯朵利美妍SPA(屏東東港館),4.8,64,928屏東縣東港鎮中山路110號
F10,美容中心,屏東縣,國際認證泌乳顧問IBCLC （沛姍）屏東乳腺疏通 屏東哺乳諮詢 屏東泌乳 屏東孕婦按摩 高雄乳腺疏通 高雄泌乳 高雄哺乳諮詢 高屏泌乳課程培訓,5.0,400,920屏東縣潮州鎮文昌街
F10,美容中心,屏東縣,伊箏沁美髮美容沙龍店,4.1,199,912屏東縣內埔鄉學人路736號
F10,美容中心,屏東縣,愛琴海飄眉/美甲美睫/美容藻針/私密處除毛/胸部按摩/美學概念/屏東潮州,4.9,191,920屏東縣潮州鎮育英路80號
F10,美容中心,屏東縣,亮點美顏SPA舘,5.0,56,920屏東縣潮州鎮太平路32號2樓
F10,美容中心,屏東縣,屏東榮民總醫院,3.6,589,900屏東縣屏東市榮總東路1號
F10,美容中心,屏東縣,Pw完美女人 東港做臉/手工清粉刺最乾淨/撥筋/身體舒壓/岩盤浴/孕婦按摩,5.0,81,928屏東縣東港鎮沿海路99號
F10,美容中心,屏東縣,聖薇女子美容生活會館-麗緻店（內埔）,5.0,217,912屏東縣內埔鄉學人路608號
F10,美容中心,屏東縣,斯朵利專業髮型(屏東潮州店),4.5,626,920屏東縣潮州鎮中正路3號
F10,美容中心,屏東縣,目喜紋繡·潮州屏東｜霧眉｜美甲｜霧眼線｜推薦,5.0,158,920屏東縣潮州鎮瑞昌街98號
F11,硫磺噴口,屏東縣,萬巒彩繪吊橋,3.6,2606,923屏東縣萬巒鄉東港溪
F11,硫磺噴口,屏東縣,萬丹泥火山,4.1,85,913屏東縣萬丹鄉
F11,硫磺噴口,屏東縣,失魂峽谷,4.6,39,902屏東縣霧台鄉
F11,硫磺噴口,屏東縣,皇源聖殿,4.3,57,913屏東縣萬丹鄉
F11,硫磺噴口,屏東縣,恆春出火地質公園,3.8,473,屏東縣恆春鎮946
F11,硫磺噴口,屏東縣,出火,3.4,53,946屏東縣恆春鎮
F11,硫磺噴口,屏東縣,恆春出火風景區停車場,3.7,162,946屏東縣恆春鎮恆東路259-2號
F11,硫磺噴口,屏東縣,屏東縣政府,3.3,371,900屏東縣屏東市自由路527號
F11,海蝕地景,屏東縣,海蛙石,4.2,51,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,佳樂水風景區,3.7,45,947屏東縣滿州鄉茶山路18號佳樂水公園
F11,海蝕地景,屏東縣,海龜石,4.6,61,929屏東縣琉球鄉
F11,海蝕地景,屏東縣,望海亭,4.5,653,929屏東縣琉球鄉
F11,海蝕地景,屏東縣,佳樂水風景區 售票處,4.0,1654,947屏東縣滿州鄉中山路43號947
F11,海蝕地景,屏東縣,杉福生態廊道,4.4,1800,929屏東縣琉球鄉肚仔坪路杉福生態廊道站
F11,海蝕地景,屏東縣,老鼠岩,4.4,252,929屏東縣琉球鄉忠孝路72號
F11,海蝕地景,屏東縣,後灣漁村,4.5,250,944屏東縣車城鄉
F11,海蝕地景,屏東縣,溪仔口,4.6,109,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,雷公石,4.5,62,946屏東縣恆春鎮下泉路100號
F11,海蝕地景,屏東縣,龍蝦洞,4.4,4600,929屏東縣琉球鄉
F11,海蝕地景,屏東縣,鼻頭草原,4.6,191,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,美人洞,4.2,6392,929屏東縣琉球鄉環島公路
F11,海蝕地景,屏東縣,谷川大橋 休息區,4.2,287,902屏東縣霧台鄉
F11,海蝕地景,屏東縣,三地門中山公園,4.3,57,901屏東縣三地門鄉中正路二段110號
F11,海蝕地景,屏東縣,佳樂水漁村公園,4.4,491,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,肚仔坪潮間帶,4.5,306,929屏東縣琉球鄉
F11,海蝕地景,屏東縣,花瓶石,4.5,12546,929屏東縣琉球鄉
F11,海蝕地景,屏東縣,佳樂水石碑,4.2,84,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,雷打石(雷公石),4.5,116,946屏東縣恆春鎮
F11,海蝕地景,屏東縣,鵝鑾鼻燈塔,4.4,14353,946屏東縣恆春鎮燈塔路90號
F11,海蝕地景,屏東縣,高山巖福德宮,4.6,5905,946屏東縣恆春鎮檳榔路9之11號
F11,海蝕地景,屏東縣,白榕園(少年PI場景）,4.1,115,947屏東縣滿州鄉
F11,海蝕地景,屏東縣,車城尖山,4.2,76,944屏東縣車城鄉
F11,海蝕地景,屏東縣,青蛙石海洋遊憩公園,4.2,296,946屏東縣恆春鎮墾丁路14號
F11,海蝕地景,屏東縣,里德部落,4.4,123,947屏東縣滿州鄉山頂路57號
F11,海蝕地景,屏東縣,陵頂公園,4.3,46,944屏東縣車城鄉
F11,海蝕地景,屏東縣,觀音亭站牌,4.7,45,929屏東縣琉球鄉忠孝路8號
F11,海蝕地景,屏東縣,香蕉灣,4.6,176,946屏東縣恆春鎮船帆路231號
F11,特殊海洞地貌,屏東縣,烏鬼洞,4.2,9767,929屏東縣琉球鄉
F11,特殊海洞地貌,屏東縣,龍磐公園大草原,4.7,1167,946屏東縣恆春鎮鎮台26線
F11,特殊海洞地貌,屏東縣,紅番石,4.4,206,屏東縣琉球鄉
F11,特殊海洞地貌,屏東縣,落山風藝術季(每年冬季),4.3,954,944屏東縣車城鄉
F11,特殊海洞地貌,屏東縣,迎賓亭,4.4,34,946屏東縣恆春鎮鵝鑾路301號號
F11,特殊海洞地貌,屏東縣,社頂自然步道,4.5,128,946屏東縣恆春鎮
F11,特殊海洞地貌,屏東縣,青蛙石,4.0,178,946屏東縣恆春鎮墾丁路14號
F11,壯闊雲海,屏東縣,雲海寺,4.2,45,928屏東縣屏東市泰和71號
F11,季節性奇景,屏東縣,崎峰濕地,4.2,879,927屏東縣林邊鄉
F11,季節性奇景,屏東縣,後灣觀景步道,4.4,405,944屏東縣車城鄉後灣路
F11,季節性奇景,屏東縣,哈尤溪溫泉源頭,4.6,198,902屏東縣霧台鄉902哈尤溪
F11,季節性奇景,屏東縣,九棚大沙漠,4.4,310,屏東縣滿州鄉947
F11,季節性奇景,屏東縣,愛琴海岸海景咖啡餐廳,4.6,7907,941屏東縣枋山鄉中山路三段37號
F11,季節性奇景,屏東縣,枋山遊憩區,4.3,309,941屏東縣枋山鄉中山路四段61-3號
F11,季節性奇景,屏東縣,紅樹林復育濕地公園,4.2,257,屏東縣東港鎮
F1,攀岩場,宜蘭縣,久淘攀岩館（JT Climbing),4.8,132,260宜蘭縣宜蘭市健康路三段66號
F1,攀岩場,宜蘭縣,宜蘭運動中心攀岩館,5.0,35,260宜蘭縣宜蘭市公園路66號
F1,攀岩場,宜蘭縣,Rockdance舞岩抱石攀岩館,5.0,184,269宜蘭縣冬山鄉香南路118巷3號
F1,密室逃脫,宜蘭縣,今昔客棧 Miss GAME 密室逃脫 宜蘭傳藝館,5.0,1085,26841宜蘭縣五結鄉五濱路二段201號文昌街26號
F1,密室逃脫,宜蘭縣,【本館】宜蘭 密室逃脫 梅林的鬍子【預約制】【花見小路】【聖劍騎士】【陰緣】,5.0,20296,26049宜蘭縣宜蘭市康樂路61號
F1,密室逃脫,宜蘭縣,【二館】宜蘭 密室逃脫 梅林的鬍子【預約制】【巷仔口】【LINA】,5.0,801,260宜蘭縣宜蘭市昇平街24號2樓
F1,密室逃脫,宜蘭縣,揪揪玩密室逃脫【預約制】羅東密室逃脫 宜蘭密室逃脫,5.0,499,265宜蘭縣羅東鎮中華路57-2號2樓
F1,密室逃脫,宜蘭縣,RobertY廢墟暴龍館-真暴龍化石 實境VR DIY體驗 尋寶遊戲 實境解謎 密室逃脫 (歡迎攜帶寵物不落地即可),4.8,9189,270宜蘭縣蘇澳鎮新城一路30號
F1,密室逃脫,宜蘭縣,宜蘭金特務007,4.7,5507,268宜蘭縣五結鄉親河路二段57號
F1,密室逃脫,宜蘭縣,桌友之地：宜蘭店（宜蘭桌遊店/24小時自助桌遊服務/包場活動/租借遊戲/親親貓咪）,5.0,88,260003宜蘭縣宜蘭市光復路89巷14號
F1,密室逃脫,宜蘭縣,蔣渭水演藝廳,4.7,329,宜蘭縣五結鄉268
F1,飛行傘,宜蘭縣,外澳飛行傘基地,4.6,849,261宜蘭縣頭城鎮港口段31號山坡地
F1,飛行傘,宜蘭縣,頭城台9線61k飛行傘起飛台,4.5,223,261宜蘭縣頭城鎮北宜公路61k號
F1,飛行傘,宜蘭縣,城堡飛行傘 Castle paragliding,5.0,1148,261宜蘭縣頭城鎮石空路
F1,卡丁車,宜蘭縣,空氣島卡丁車館,4.9,3154,265宜蘭縣羅東鎮民生路6號4樓
F1,卡丁車,宜蘭縣,羅東極限運動場,4.1,1371,265宜蘭縣羅東鎮
F1,卡丁車,宜蘭縣,空氣島彈跳工廠,4.3,2837,270宜蘭縣蘇澳鎮港區路8號
